,adjClose,change,changeOverTime,changePercent,close,date,high,label,low,open,unadjustedVolume,volume,vwap
640,120.41,0.21,0.0015504,0.15504,135.66,2021-10-20,135.95,"October 20, 21",134.51,135.45,6474008,6474008,135.37
641,108.9,-4.95,-0.0388,-3.88,122.69,2021-10-21,127.84,"October 21, 21",122.47,127.64,32913959,32913959,124.33
642,108.52,-0.16,-0.001307,-0.1307,122.26,2021-10-22,124.52,"October 22, 21",121.04,122.42,12114981,12114981,122.61
643,108.31,0.11,0.000902231,0.0902231,122.03,2021-10-25,122.99,"October 25, 21",121.36,121.92,6667204,6667204,122.13
644,107.88,-0.37,-0.003035,-0.3035,121.54,2021-10-26,122.66,"October 26, 21",121.19,121.91,8912861,8912861,121.79
645,106.22,-2.17,-0.0178,-1.78,119.67,2021-10-27,122.26,"October 27, 21",119.51,121.84,7294176,7294176,120.48
646,106.79,0.64,0.005348,0.5348,120.31,2021-10-28,120.76,"October 28, 21",119.14,119.67,6802138,6802138,120.07
647,106.16,-0.31,-0.0025853,-0.25853,119.6,2021-10-29,120.76,"October 29, 21",119.42,119.91,6188973,6188973,119.93
648,107.16,1.18,0.0098703,0.98703,120.73,2021-11-01,120.76,"November 01, 21",118.39,119.55,6177153,6177153,119.96
649,107.07,-0.12,-0.0009937888,-0.09937888,120.63,2021-11-02,121.58,"November 02, 21",119.42,120.75,4722062,4722062,120.54
650,107.88,0.86,0.0071263,0.71263,121.54,2021-11-03,121.69,"November 03, 21",120.15,120.68,5670784,5670784,121.13
651,107.27,-2.2,-0.0179,-1.79,120.85,2021-11-04,123.34,"November 04, 21",119.9,123.05,7208700,7208700,121.36
652,109.72,2.18,0.018,1.8,123.61,2021-11-05,123.77,"November 05, 21",121.43,121.43,6790500,6790500,122.94
653,110.54,0.55,0.0044358,0.44358,124.54,2021-11-08,124.78,"November 08, 21",123.53,123.99,5625300,5625300,124.28
654,108.7,-1.71,-0.014,-1.4,120.85,2021-11-09,122.9,"November 09, 21",120.26,122.56,7236600,7236600,121.34
655,108.13,-0.78,-0.0064463,-0.64463,120.22,2021-11-10,122.43,"November 10, 21",119.93,121.0,6270300,6270300,120.86
656,108.18,-0.63,-0.0052109,-0.52109,120.27,2021-11-11,121.79,"November 11, 21",120.08,120.9,4643300,4643300,120.71
657,107.0,-1.04,-0.0086667,-0.86667,118.96,2021-11-12,120.64,"November 12, 21",118.78,120.0,5418300,5418300,119.46
658,106.92,-0.67,-0.0056048,-0.56048,118.87,2021-11-15,120.16,"November 15, 21",118.31,119.54,5046300,5046300,119.11
659,106.55,-0.46,-0.0038681,-0.38681,118.46,2021-11-16,119.9,"November 16, 21",118.42,118.92,4750800,4750800,118.93
660,106.19,-0.32,-0.0027032,-0.27032,118.06,2021-11-17,119.33,"November 17, 21",117.78,118.38,4043300,4043300,118.39
661,104.93,-1.7,-0.0144,-1.44,116.66,2021-11-18,118.36,"November 18, 21",116.31,118.36,5046900,5046900,117.11
662,104.38,-0.44,-0.0037771,-0.37771,116.05,2021-11-19,116.56,"November 19, 21",115.27,116.49,5380200,5380200,115.96
663,104.76,0.47,0.0040517,0.40517,116.47,2021-11-22,118.81,"November 22, 21",115.19,116.0,6416200,6416200,116.82
664,105.05,0.0,0.0,0.0,116.79,2021-11-23,117.94,"November 23, 21",116.04,116.79,4912800,4912800,116.92
665,105.0,0.57,0.004907,0.4907,116.73,2021-11-24,117.27,"November 24, 21",116.08,116.16,3220800,3220800,116.69
666,104.17,0.81,0.0070435,0.70435,115.81,2021-11-26,116.34,"November 26, 21",114.56,115.0,3322000,3322000,115.57
667,106.59,-0.12,-0.0010116,-0.10116,118.5,2021-11-29,119.61,"November 29, 21",117.53,118.62,8949800,8949800,118.55
668,105.33,-0.4,-0.0034043,-0.34043,117.1,2021-11-30,119.24,"November 30, 21",116.45,117.5,9252700,9252700,117.6
669,105.17,-1.33,-0.0112,-1.12,116.92,2021-12-01,118.93,"December 01, 21",116.85,118.25,5958300,5958300,117.57
670,105.15,-0.47,-0.0040044,-0.40044,116.9,2021-12-02,117.98,"December 02, 21",116.56,117.37,5267100,5267100,117.15
671,106.89,1.48,0.0126,1.26,118.84,2021-12-03,119.36,"December 03, 21",117.36,117.36,6630100,6630100,118.52
672,107.86,0.51,0.0042714,0.42714,119.91,2021-12-06,121.15,"December 06, 21",119.4,119.4,4785600,4785600,120.15
673,109.36,1.1,0.0091301,0.91301,121.58,2021-12-07,122.08,"December 07, 21",120.07,120.48,5194000,5194000,121.24
674,110.65,1.02,0.0083607,0.83607,123.02,2021-12-08,123.38,"December 08, 21",121.52,122.0,5483900,5483900,122.64
675,111.15,1.42,0.0116,1.16,123.57,2021-12-09,123.95,"December 09, 21",121.79,122.15,4601100,4601100,123.1
676,111.62,-0.21,-0.0016895,-0.16895,124.09,2021-12-10,125.33,"December 10, 21",123.36,124.3,4966900,4966900,124.26
677,110.26,-1.18,-0.0095346,-0.95346,122.58,2021-12-13,124.36,"December 13, 21",120.79,123.76,6847500,6847500,122.58
678,111.32,1.41,0.0115,1.15,123.76,2021-12-14,125.03,"December 14, 21",122.3,122.35,5716100,5716100,123.7
679,110.73,-0.69,-0.0055735,-0.55735,123.11,2021-12-15,124.82,"December 15, 21",122.18,123.8,4990000,4990000,123.37
680,113.27,2.42,0.0196,1.96,125.93,2021-12-16,126.64,"December 16, 21",123.48,123.51,7280500,7280500,125.35
681,114.59,1.53,0.0122,1.22,127.4,2021-12-17,128.64,"December 17, 21",125.21,125.87,10379000,10379000,127.08
682,114.29,1.34,0.0107,1.07,127.06,2021-12-20,127.2,"December 20, 21",124.7,125.72,4941400,4941400,126.32
683,116.0,1.31,0.0103,1.03,128.97,2021-12-21,129.34,"December 21, 21",127.66,127.66,4856000,4856000,128.66
684,116.71,0.69,0.0053464,0.53464,129.75,2021-12-22,129.79,"December 22, 21",127.6,129.06,3923200,3923200,129.05
685,117.5,0.63,0.0048462,0.48462,130.63,2021-12-23,130.96,"December 23, 21",129.52,130.0,3649000,3649000,130.37
686,118.39,0.99,0.0075787,0.75787,131.62,2021-12-27,131.65,"December 27, 21",129.95,130.63,4293900,4293900,131.07
687,119.3,1.03,0.0078267,0.78267,132.63,2021-12-28,133.22,"December 28, 21",131.59,131.6,3445200,3445200,132.48
688,119.94,0.95,0.0071752,0.71752,133.35,2021-12-29,134.21,"December 29, 21",132.3,132.4,4239900,4239900,133.29
689,120.45,0.16,0.0011963,0.11963,133.91,2021-12-30,134.37,"December 30, 21",133.33,133.75,3158100,3158100,133.87
690,120.22,-0.34,-0.0025373,-0.25373,133.66,2021-12-31,134.99,"December 31, 21",133.61,134.0,3362100,3362100,134.09
691,122.36,1.97,0.0147,1.47,136.04,2022-01-03,136.29,"January 03, 22",133.63,134.07,4605900,4605900,135.32
692,124.14,1.92,0.0141,1.41,138.02,2022-01-04,139.95,"January 04, 22",135.9,136.1,7300000,7300000,137.96
693,124.32,-0.09,-0.0006507122,-0.06507122,138.22,2022-01-05,142.2,"January 05, 22",137.88,138.31,8956900,8956900,139.43
694,121.73,-2.86,-0.0207,-2.07,135.34,2022-01-06,138.41,"January 06, 22",132.51,138.2,9908100,9908100,135.42
695,121.28,-0.07,-0.0005189029,-0.05189029,134.83,2022-01-07,135.66,"January 07, 22",133.51,134.9,5238100,5238100,134.67
696,121.46,0.56,0.0041645,0.41645,135.03,2022-01-10,136.2,"January 10, 22",133.38,134.47,5432800,5432800,134.87
697,119.51,2.35,0.018,1.8,132.87,2022-01-11,133.25,"January 11, 22",127.97,130.52,11105300,11105300,131.36
698,120.16,0.34,0.0025516,0.25516,133.59,2022-01-12,134.47,"January 12, 22",131.37,133.25,5352000,5352000,133.14
699,121.21,0.86,0.0064227,0.64227,134.76,2022-01-13,136.05,"January 13, 22",133.56,133.9,4868300,4868300,134.79
700,120.72,-0.34,-0.0025269,-0.25269,134.21,2022-01-14,135.14,"January 14, 22",133.3,134.55,5310300,5310300,134.22
701,119.58,-0.01,-7.52162e-05,-0.00752162,132.94,2022-01-18,133.89,"January 18, 22",131.78,132.95,5246700,5246700,132.87
702,118.35,-1.32,-0.0099323,-0.99323,131.58,2022-01-19,133.9,"January 19, 22",131.5,132.9,4103700,4103700,132.33
703,117.67,-0.44,-0.0033521,-0.33521,130.82,2022-01-20,132.88,"January 20, 22",130.57,131.26,5278200,5278200,131.42
704,116.35,-2.3,-0.0175,-1.75,129.35,2022-01-21,131.87,"January 21, 22",129.27,131.65,5907000,5907000,130.16
705,115.87,0.83,0.0064849,0.64849,128.82,2022-01-24,129.15,"January 24, 22",124.19,127.99,13484000,13484000,127.39
706,122.42,6.96,0.0539,5.39,136.1,2022-01-25,137.34,"January 25, 22",128.3,129.14,19715700,19715700,133.91
707,120.76,-2.21,-0.0162,-1.62,134.26,2022-01-26,137.07,"January 26, 22",133.13,136.47,8336000,8336000,134.82
708,119.2,-1.14,-0.0085291,-0.85291,132.52,2022-01-27,134.75,"January 27, 22",132.08,133.66,5497300,5497300,133.12
709,120.98,1.31,0.0098356,0.98356,134.5,2022-01-28,134.53,"January 28, 22",131.79,133.19,5471500,5471500,133.61
710,120.14,-0.52,-0.003878,-0.3878,133.57,2022-01-31,134.09,"January 31, 22",132.3,134.09,5859000,5859000,133.32
711,121.91,1.77,0.0132,1.32,135.53,2022-02-01,135.96,"February 01, 22",132.5,133.76,6206400,6206400,134.66
712,123.45,1.55,0.0114,1.14,137.25,2022-02-02,137.56,"February 02, 22",135.26,135.7,5357200,5357200,136.69
713,123.93,0.78,0.0056934,0.56934,137.78,2022-02-03,138.76,"February 03, 22",135.83,137.0,6100800,6100800,137.46
714,123.36,-0.71,-0.0051502,-0.51502,137.15,2022-02-04,138.82,"February 04, 22",136.22,137.86,4142000,4142000,137.4
715,123.44,-0.21,-0.0015278,-0.15278,137.24,2022-02-07,137.82,"February 07, 22",136.27,137.45,3759000,3759000,137.11
716,123.25,-0.21,-0.0015303,-0.15303,137.02,2022-02-08,137.52,"February 08, 22",135.78,137.23,4181800,4181800,136.77
717,123.94,-0.05,-0.0003627394,-0.03627394,137.79,2022-02-09,138.35,"February 09, 22",136.83,137.84,5393500,5393500,137.66
718,121.54,-1.95,-0.0144,-1.44,133.52,2022-02-10,136.56,"February 10, 22",133.17,135.47,5978600,5978600,134.42
719,120.79,-1.21,-0.0090366,-0.90366,132.69,2022-02-11,134.71,"February 11, 22",132.38,133.9,4176200,4176200,133.26
720,118.48,-2.44,-0.0184,-1.84,130.15,2022-02-14,132.65,"February 14, 22",129.07,132.59,5345300,5345300,130.62
721,118.28,-0.7,-0.0053582,-0.53582,129.94,2022-02-15,131.68,"February 15, 22",129.61,130.64,4394000,4394000,130.41
722,117.59,-0.27,-0.0020857,-0.20857,129.18,2022-02-16,130.44,"February 16, 22",128.26,129.45,4875600,4875600,129.29
723,113.76,-3.08,-0.0241,-2.41,124.97,2022-02-17,128.5,"February 17, 22",124.85,128.05,6797000,6797000,126.11
724,113.2,-0.59,-0.0047223,-0.47223,124.35,2022-02-18,125.44,"February 18, 22",123.61,124.94,4609200,4609200,124.47
725,112.8,-0.28,-0.0022544,-0.22544,123.92,2022-02-22,125.0,"February 22, 22",122.68,124.2,5349700,5349700,123.87
726,111.12,-2.31,-0.0186,-1.86,122.07,2022-02-23,124.7,"February 23, 22",121.87,124.38,4086400,4086400,122.88
727,111.03,1.97,0.0164,1.64,121.97,2022-02-24,122.1,"February 24, 22",118.81,120.0,6563200,6563200,120.96
728,113.04,2.13,0.0175,1.75,124.18,2022-02-25,124.26,"February 25, 22",121.45,122.05,4460900,4460900,123.3
729,111.52,0.3,0.0024548,0.24548,122.51,2022-02-28,123.39,"February 28, 22",121.04,122.21,6757300,6757300,122.31
730,110.47,-1.32,-0.0108,-1.08,121.35,2022-03-01,123.39,"March 01, 22",120.7,122.67,4873300,4873300,121.81
731,112.75,1.27,0.0104,1.04,123.86,2022-03-02,124.64,"March 02, 22",121.8,122.59,4891400,4891400,123.43
732,114.63,0.97,0.0077625,0.77625,125.93,2022-03-03,126.67,"March 03, 22",124.24,124.96,5206600,5206600,125.61
733,115.26,2.22,0.0178,1.78,126.62,2022-03-04,127.35,"March 04, 22",124.21,124.4,4402400,4402400,126.06
734,114.76,-0.4,-0.0031628,-0.31628,126.07,2022-03-07,127.91,"March 07, 22",125.62,126.47,5047400,5047400,126.53
735,114.41,-0.94,-0.0074238,-0.74238,125.68,2022-03-08,128.35,"March 08, 22",124.82,126.62,4887600,4887600,126.28
736,114.9,-1.19,-0.0093399,-0.93399,126.22,2022-03-09,128.1,"March 09, 22",125.91,127.41,4403500,4403500,126.74
737,113.2,-1.4,-0.0111,-1.11,124.35,2022-03-10,126.03,"March 10, 22",123.13,125.75,5326800,5326800,124.5
738,112.84,-1.04,-0.00832,-0.832,123.96,2022-03-11,126.77,"March 11, 22",123.91,125.0,4119600,4119600,124.88
739,112.82,-0.51,-0.004098,-0.4098,123.94,2022-03-14,125.16,"March 14, 22",122.69,124.45,3289200,3289200,123.93
740,114.37,1.64,0.0132,1.32,125.64,2022-03-15,125.94,"March 15, 22",123.22,124.0,4021200,4021200,124.93
741,115.64,0.54,0.0042688,0.42688,127.04,2022-03-16,127.28,"March 16, 22",124.71,126.5,4292800,4292800,126.34
742,116.48,0.86,0.0067663,0.67663,127.96,2022-03-17,128.29,"March 17, 22",126.53,127.1,3671900,3671900,127.59
743,117.21,1.38,0.0108,1.08,128.76,2022-03-18,128.93,"March 18, 22",126.37,127.38,7466000,7466000,128.02
744,116.61,-0.9,-0.0069767,-0.69767,128.1,2022-03-21,129.74,"March 21, 22",127.4,129.0,3384600,3384600,128.41
745,117.48,0.56,0.004358,0.4358,129.06,2022-03-22,129.3,"March 22, 22",127.85,128.5,2690200,2690200,128.74
746,116.79,-0.78,-0.0060428,-0.60428,128.3,2022-03-23,129.32,"March 23, 22",128.25,129.08,2924500,2924500,128.62
747,117.66,0.92,0.007169,0.7169,129.25,2022-03-24,129.37,"March 24, 22",127.8,128.33,2971100,2971100,128.81
748,119.57,1.85,0.0143,1.43,131.35,2022-03-25,131.4,"March 25, 22",129.31,129.5,3530200,3530200,130.69
749,119.68,0.65,0.0049687,0.49687,131.47,2022-03-28,131.5,"March 28, 22",129.6,130.82,2483500,2483500,130.86
750,120.11,-0.1,-0.0007573463,-0.07573463,131.94,2022-03-29,132.84,"March 29, 22",130.43,132.04,5791000,5791000,131.74
751,120.28,0.12,0.000909022,0.0909022,132.13,2022-03-30,133.08,"March 30, 22",131.39,132.01,2622900,2622900,132.2
752,118.36,-0.7,-0.005355,-0.5355,130.02,2022-03-31,131.88,"March 31, 22",130.0,130.72,4274000,4274000,130.63
753,118.48,0.49,0.0037791,0.37791,130.15,2022-04-01,130.27,"April 01, 22",128.06,129.66,4012400,4012400,129.49
754,118.59,0.01,7.67695e-05,0.00767695,130.27,2022-04-04,130.45,"April 04, 22",128.93,130.26,2809800,2809800,129.88
755,117.33,-0.96,-0.0073931,-0.73931,128.89,2022-04-05,131.23,"April 05, 22",128.66,129.85,3107200,3107200,129.59
756,117.78,1.61,0.0126,1.26,129.39,2022-04-06,129.51,"April 06, 22",127.25,127.78,3958100,3958100,128.72
757,117.02,-0.32,-0.0024831,-0.24831,128.55,2022-04-07,129.25,"April 07, 22",126.73,128.87,3538300,3538300,128.18
758,116.27,-0.28,-0.0021873,-0.21873,127.73,2022-04-08,128.78,"April 08, 22",127.27,128.01,3143300,3143300,127.93
759,115.04,-1.58,-0.0123,-1.23,126.37,2022-04-11,128.18,"April 11, 22",126.18,127.95,3202500,3202500,126.91
760,114.68,-0.44,-0.0034805,-0.34805,125.98,2022-04-12,127.34,"April 12, 22",125.58,126.42,2691000,2691000,126.3
761,114.83,0.5,0.0039796,0.39796,126.14,2022-04-13,126.67,"April 13, 22",124.91,125.64,3064900,3064900,125.91
762,115.21,-2.37,-0.0184,-1.84,126.56,2022-04-14,130.58,"April 14, 22",126.38,128.93,6384200,6384200,127.84
763,114.85,-0.43,-0.0033965,-0.33965,126.17,2022-04-18,127.39,"April 18, 22",125.53,126.6,4884200,4884200,126.36
764,117.57,3.07,0.0243,2.43,129.15,2022-04-19,129.4,"April 19, 22",126.0,126.08,7971400,7971400,128.18
765,125.91,3.32,0.0246,2.46,138.32,2022-04-20,139.56,"April 20, 22",133.38,135.0,17859200,17859200,137.09
766,127.31,1.62,0.0117,1.17,139.85,2022-04-21,141.88,"April 21, 22",137.35,138.23,9922300,9922300,139.69
767,125.85,-1.45,-0.0104,-1.04,138.25,2022-04-22,140.44,"April 22, 22",137.35,139.7,6508600,6508600,138.68
768,126.62,1.51,0.011,1.1,139.1,2022-04-25,139.65,"April 25, 22",135.19,137.59,5748300,5748300,137.98
769,123.97,-2.81,-0.0202,-2.02,136.19,2022-04-26,139.87,"April 26, 22",136.17,139.0,4956200,4956200,137.41
770,122.95,-0.72,-0.0053027,-0.53027,135.06,2022-04-27,137.12,"April 27, 22",134.63,135.78,4369100,4369100,135.6
771,123.56,-1.11,-0.0081111,-0.81111,135.74,2022-04-28,136.99,"April 28, 22",134.81,136.85,4474300,4474300,135.85
772,120.35,-2.92,-0.0216,-2.16,132.21,2022-04-29,135.55,"April 29, 22",132.0,135.13,5078700,5078700,133.25
773,121.11,0.04,0.0003007519,0.03007519,133.04,2022-05-02,133.77,"May 02, 22",130.89,133.0,4213500,4213500,132.57
774,120.63,-0.48,-0.003609,-0.3609,132.52,2022-05-03,133.6,"May 03, 22",131.99,133.0,3688600,3688600,132.7
775,125.08,4.53,0.0341,3.41,137.4,2022-05-04,137.87,"May 04, 22",132.14,132.87,5932600,5932600,135.8
776,123.73,-0.54,-0.0039572,-0.39572,135.92,2022-05-05,137.26,"May 05, 22",134.76,136.46,5957400,5957400,135.98
777,125.32,2.2,0.0162,1.62,137.67,2022-05-06,137.99,"May 06, 22",135.47,135.47,7306400,7306400,137.04
778,123.87,0.03,0.0002231977,0.02231977,134.44,2022-05-09,136.35,"May 09, 22",133.32,134.41,7647900,7647900,134.7
779,118.97,-5.87,-0.0435,-4.35,129.13,2022-05-10,135.41,"May 10, 22",128.43,135.0,8642400,8642400,130.99
780,120.47,0.89,0.0068535,0.68535,130.75,2022-05-11,132.96,"May 11, 22",129.86,129.86,5301100,5301100,131.19
781,122.45,1.63,0.0124,1.24,132.9,2022-05-12,133.62,"May 12, 22",130.41,131.27,5384800,5384800,132.31
782,123.09,0.6,0.0045113,0.45113,133.6,2022-05-13,133.8,"May 13, 22",131.05,133.0,4195100,4195100,132.82
783,124.41,1.93,0.0145,1.45,135.03,2022-05-16,136.51,"May 16, 22",132.41,133.1,4250400,4250400,134.65
784,127.49,1.18,0.0086012,0.86012,138.37,2022-05-17,138.37,"May 17, 22",135.64,137.19,4372900,4372900,137.46
785,122.48,-4.16,-0.0303,-3.03,132.94,2022-05-18,137.62,"May 18, 22",132.17,137.1,6003000,6003000,134.24
786,119.46,-2.34,-0.0177,-1.77,129.66,2022-05-19,132.32,"May 19, 22",128.71,132.0,5819700,5819700,130.23
787,118.37,-1.7,-0.0131,-1.31,128.48,2022-05-20,130.37,"May 20, 22",125.8,130.18,6914500,6914500,128.22
788,120.85,1.67,0.0129,1.29,131.17,2022-05-23,131.95,"May 23, 22",129.42,129.5,3591500,3591500,130.85
789,123.28,3.23,0.0247,2.47,133.8,2022-05-24,134.37,"May 24, 22",130.42,130.57,4189700,4189700,132.86
790,123.82,1.53,0.0115,1.15,134.39,2022-05-25,134.82,"May 25, 22",132.86,132.86,3299300,3299300,134.02
791,126.12,1.89,0.014,1.4,136.89,2022-05-26,137.55,"May 26, 22",134.52,135.0,3929300,3929300,136.32
792,128.32,1.88,0.0137,1.37,139.27,2022-05-27,139.74,"May 27, 22",137.24,137.39,4608000,4608000,138.75
793,127.92,0.64,0.004631,0.4631,138.84,2022-05-31,139.83,"May 31, 22",136.81,138.2,7978100,7978100,138.49
794,128.46,-0.24,-0.0017183,-0.17183,139.43,2022-06-01,140.47,"June 01, 22",138.52,139.67,3796500,3796500,139.47
795,129.13,0.7,0.0050197,0.50197,140.15,2022-06-02,140.29,"June 02, 22",136.85,139.45,3734800,3734800,139.1
796,130.08,0.92,0.0065592,0.65592,141.18,2022-06-03,142.58,"June 03, 22",139.74,140.26,4352200,4352200,141.17
797,131.64,-0.1,-0.0006993985,-0.06993985,142.88,2022-06-06,144.73,"June 06, 22",142.0,142.98,4766900,4766900,143.2
798,131.55,0.18,0.0012623,0.12623,142.78,2022-06-07,142.98,"June 07, 22",140.96,142.6,2887100,2887100,142.24
799,129.75,-1.24,-0.0087281,-0.87281,140.83,2022-06-08,142.8,"June 08, 22",140.15,142.07,3005700,3005700,141.26
800,127.11,-2.19,-0.0156,-1.56,137.96,2022-06-09,141.04,"June 09, 22",137.93,140.15,3591000,3591000,138.98
801,125.48,-1.61,-0.0117,-1.17,136.19,2022-06-10,137.8,"June 10, 22",135.25,137.8,4659500,4659500,136.41
802,124.48,1.14,0.0085094,0.85094,135.11,2022-06-13,137.57,"June 13, 22",133.76,133.97,6486000,6486000,135.48
803,125.05,0.72,0.0053333,0.53333,135.72,2022-06-14,136.95,"June 14, 22",134.86,135.0,4607800,4607800,135.84
804,126.28,1.05,0.00772,0.772,137.06,2022-06-15,138.45,"June 15, 22",135.58,136.01,4606900,4606900,137.03
805,125.0,0.37,0.0027347,0.27347,135.67,2022-06-16,136.24,"June 16, 22",134.39,135.3,5386400,5386400,135.43
806,124.4,-0.97,-0.0071329,-0.71329,135.02,2022-06-17,136.98,"June 17, 22",132.85,135.99,12968500,12968500,134.95
807,127.01,1.95,0.0143,1.43,137.85,2022-06-21,138.5,"June 21, 22",135.9,135.9,4089300,4089300,137.42
808,126.3,0.98,0.0072006,0.72006,137.08,2022-06-22,138.18,"June 22, 22",136.03,136.1,3791500,3791500,137.1
809,127.55,1.3,0.0094794,0.94794,138.44,2022-06-23,138.62,"June 23, 22",136.5,137.14,4547900,4547900,137.85
810,130.89,2.86,0.0205,2.05,142.06,2022-06-24,142.37,"June 24, 22",139.13,139.2,11493000,11493000,141.19
811,131.57,0.54,0.0037959,0.37959,142.8,2022-06-27,143.83,"June 27, 22",141.95,142.26,3936000,3936000,142.86
812,130.7,-1.06,-0.0074167,-0.74167,141.86,2022-06-28,144.16,"June 28, 22",141.32,142.92,4064800,4064800,142.45
813,129.64,-2.03,-0.0142,-1.42,140.71,2022-06-29,143.52,"June 29, 22",139.5,142.74,4161500,4161500,141.24
814,130.08,1.61,0.0115,1.15,141.19,2022-06-30,142.46,"June 30, 22",139.28,139.58,4878000,4878000,140.98
815,130.02,0.12,0.0008510638,0.08510638,141.12,2022-07-01,141.67,"July 01, 22",139.26,141.0,4011900,4011900,140.68
816,126.8,-2.35,-0.0168,-1.68,137.62,2022-07-05,139.97,"July 05, 22",135.27,139.97,6273400,6273400,137.62
817,127.22,0.08,0.0005797101,0.05797101,138.08,2022-07-06,139.14,"July 06, 22",137.13,138.0,3237000,3237000,138.12
818,129.75,1.92,0.0138,1.38,140.83,2022-07-07,141.32,"July 07, 22",138.83,138.91,3897100,3897100,140.33
819,129.42,-0.29,-0.0020602,-0.20602,140.47,2022-07-08,141.32,"July 08, 22",139.82,140.76,2820800,2820800,140.54
820,129.91,0.38,0.0027023,0.27023,141.0,2022-07-11,141.87,"July 11, 22",140.13,140.62,3904700,3904700,141.0
821,128.23,-1.66,-0.0118,-1.18,139.18,2022-07-12,141.55,"July 12, 22",138.57,140.84,3235400,3235400,139.77
822,126.39,0.0,0.0,0.0,137.18,2022-07-13,138.9,"July 13, 22",136.8,137.18,4123200,4123200,137.63
823,128.12,3.46,0.0255,2.55,139.06,2022-07-14,139.43,"July 14, 22",135.02,135.6,5298400,5298400,137.84
824,128.91,-0.76,-0.0054023,-0.54023,139.92,2022-07-15,140.68,"July 15, 22",138.61,140.68,4519300,4519300,139.74
825,127.27,-2.02,-0.0144,-1.44,138.13,2022-07-18,140.31,"July 18, 22",137.78,140.15,8231700,8231700,138.74
826,120.59,-0.7,-0.00532,-0.532,130.88,2022-07-19,132.56,"July 19, 22",127.72,131.58,29690500,29690500,130.39
827,119.02,-1.52,-0.0116,-1.16,129.18,2022-07-20,130.72,"July 20, 22",128.06,130.7,9882000,9882000,129.32
828,117.15,-1.6,-0.0124,-1.24,127.15,2022-07-21,128.81,"July 21, 22",125.13,128.75,11975400,11975400,127.03
829,118.16,1.22,0.009604,0.9604,128.25,2022-07-22,128.32,"July 22, 22",125.71,127.03,6467200,6467200,127.43
830,118.43,0.1,0.0007785737,0.07785737,128.54,2022-07-25,129.13,"July 25, 22",127.9,128.44,4702400,4702400,128.52
831,118.01,-0.18,-0.0014034,-0.14034,128.08,2022-07-26,129.3,"July 26, 22",127.63,128.26,3645300,3645300,128.34
832,118.96,1.15,0.0089865,0.89865,129.12,2022-07-27,129.43,"July 27, 22",127.58,127.97,4175600,4175600,128.71
833,119.06,0.47,0.0036505,0.36505,129.22,2022-07-28,129.81,"July 28, 22",128.61,128.75,3913700,3913700,129.21
834,120.5,1.27,0.0098054,0.98054,130.79,2022-07-29,131.0,"July 29, 22",129.31,129.52,5786800,5786800,130.37
835,121.65,1.29,0.0098662,0.98662,132.04,2022-08-01,132.7,"August 01, 22",130.7,130.75,4142100,4142100,131.81
836,121.44,-0.39,-0.0029501,-0.29501,131.81,2022-08-02,132.78,"August 02, 22",130.51,132.2,4403600,4403600,131.7
837,121.93,0.52,0.0039448,0.39448,132.34,2022-08-03,132.86,"August 03, 22",131.32,131.82,3088500,3088500,132.17
838,121.29,-0.51,-0.0038593,-0.38593,131.64,2022-08-04,132.29,"August 04, 22",131.02,132.15,3179800,3179800,131.65
839,122.06,1.23,0.0093714,0.93714,132.48,2022-08-05,132.67,"August 05, 22",131.07,131.25,2586500,2586500,132.07
840,122.18,-0.49,-0.0036814,-0.36814,132.61,2022-08-08,133.35,"August 08, 22",132.02,133.1,3821200,3821200,132.66
841,120.79,-0.45,-0.0034637,-0.34637,129.47,2022-08-09,130.79,"August 09, 22",129.12,129.92,3496000,3496000,129.79
842,122.68,0.75,0.0057361,0.57361,131.5,2022-08-10,131.78,"August 10, 22",130.34,130.75,3664000,3664000,131.21
843,123.65,0.18,0.0013599,0.13599,132.54,2022-08-11,133.23,"August 11, 22",132.0,132.36,3501900,3501900,132.59
844,125.03,1.39,0.0105,1.05,134.01,2022-08-12,134.09,"August 12, 22",131.98,132.62,2766900,2766900,133.36
845,125.88,1.97,0.0148,1.48,134.93,2022-08-15,135.19,"August 15, 22",132.24,132.96,2791200,2791200,134.12
846,127.4,1.96,0.0146,1.46,136.56,2022-08-16,137.37,"August 16, 22",134.45,134.6,4313600,4313600,136.13
847,128.55,1.33,0.0097464,0.97464,137.79,2022-08-17,138.42,"August 17, 22",136.3,136.46,3667600,3667600,137.5
848,129.75,1.28,0.0092895,0.92895,139.07,2022-08-18,139.12,"August 18, 22",137.75,137.79,3177700,3177700,138.65
849,129.09,-0.38,-0.0027387,-0.27387,138.37,2022-08-19,139.34,"August 19, 22",137.66,138.75,3155800,3155800,138.46
850,126.46,-2.1,-0.0153,-1.53,135.55,2022-08-22,137.85,"August 22, 22",135.47,137.65,3093600,3093600,136.29
851,125.71,-0.63,-0.0046539,-0.46539,134.74,2022-08-23,136.1,"August 23, 22",134.72,135.37,4141800,4141800,135.19
852,124.3,-1.66,-0.0123,-1.23,133.23,2022-08-24,135.11,"August 24, 22",133.11,134.89,2855400,2855400,133.82
853,125.0,0.33,0.0024691,0.24691,133.98,2022-08-25,134.43,"August 25, 22",133.07,133.65,2706000,2706000,133.83
854,121.64,-3.72,-0.0277,-2.77,130.38,2022-08-26,134.18,"August 26, 22",130.34,134.1,4185300,4185300,131.63
